# BEAST v1.8.4
# Generated Tue Jan 21 10:44:43 PST 2020 [seed=1579632280352]
# mumps-NA-DTA-skygrid-25-2020-01-16.xml
state	division
13040000	"pennsylvania"
13050000	"missouri"
13060000	"wisconsin"
13070000	"ohio"
13080000	"texas"
13090000	"british_columbia"
13100000	"ohio"
13110000	"manitoba"
13120000	"new_jersey"
13130000	"alabama"
13140000	"north_carolina"
13150000	"iowa"
13160000	"arkansas"
13170000	"california"
13180000	"ontario"
13190000	"ontario"
13200000	"washington"
13210000	"california"
13220000	"virginia"
13230000	"arkansas"
13240000	"michigan"
13250000	"missouri"
13260000	"new_hampshire"
13270000	"iowa"
13280000	"british_columbia"
13290000	"indiana"
13300000	"texas"
13310000	"pennsylvania"
13320000	"iowa"
13330000	"illinois"
13340000	"kansas"
13350000	"ohio"
13360000	"massachusetts"
13370000	"indiana"
13380000	"north_carolina"
13390000	"ontario"
13400000	"arkansas"
13410000	"missouri"
13420000	"wisconsin"
13430000	"kansas"
13440000	"wisconsin"
13450000	"indiana"
13460000	"arkansas"
13470000	"indiana"
13480000	"ontario"
13490000	"washington"
13500000	"new_jersey"
13510000	"virginia"
13520000	"arkansas"
13530000	"pennsylvania"
13540000	"ohio"
13550000	"pennsylvania"
13560000	"montana"
13570000	"ohio"
13580000	"new_jersey"
13590000	"ohio"
13600000	"virginia"
13610000	"michigan"
13620000	"montana"
13630000	"ontario"
13640000	"california"
13650000	"virginia"
13660000	"louisiana"
13670000	"michigan"
13680000	"virginia"
13690000	"iowa"
13700000	"ohio"
13710000	"iowa"
13720000	"arkansas"
13730000	"virginia"
13740000	"washington"
13750000	"texas"
13760000	"california"
13770000	"north_dakota"
13780000	"ontario"
13790000	"new_jersey"
13800000	"north_carolina"
13810000	"ohio"
13820000	"louisiana"
13830000	"montana"
13840000	"washington"
13850000	"missouri"
13860000	"alabama"
13870000	"georgia"
13880000	"indiana"
13890000	"washington"
13900000	"georgia"
13910000	"arkansas"
13920000	"missouri"
13930000	"iowa"
13940000	"arkansas"
13950000	"north_carolina"
13960000	"manitoba"
13970000	"washington"
13980000	"georgia"
13990000	"pennsylvania"
14000000	"texas"
14010000	"iowa"
14020000	"iowa"
14030000	"missouri"
14040000	"iowa"
14050000	"new_york"
14060000	"wisconsin"
14070000	"michigan"
14080000	"california"
14090000	"ontario"
14100000	"new_jersey"
14110000	"massachusetts"
14120000	"wisconsin"
14130000	"alabama"
14140000	"california"
14150000	"michigan"
14160000	"arkansas"
14170000	"california"
14180000	"arkansas"
14190000	"arkansas"
14200000	"british_columbia"
14210000	"texas"
14220000	"pennsylvania"
14230000	"north_dakota"
14240000	"missouri"
14250000	"missouri"
14260000	"iowa"
14270000	"texas"
14280000	"indiana"
14290000	"virginia"
14300000	"iowa"
14310000	"pennsylvania"
14320000	"british_columbia"
14330000	"indiana"
14340000	"wisconsin"
14350000	"alabama"
14360000	"ohio"
14370000	"massachusetts"
14380000	"alabama"
14390000	"manitoba"
14400000	"illinois"
14410000	"new_york"
14420000	"california"
14430000	"texas"
14440000	"iowa"
14450000	"michigan"
14460000	"california"
14470000	"massachusetts"
14480000	"virginia"
14490000	"new_york"
14500000	"ohio"
14510000	"arkansas"
14520000	"arkansas"
14530000	"arkansas"
14540000	"pennsylvania"
14550000	"montana"
14560000	"new_jersey"
14570000	"ohio"
14580000	"arkansas"
14590000	"washington"
14600000	"ohio"
14610000	"wisconsin"
14620000	"michigan"
14630000	"california"
14640000	"montana"
14650000	"washington"
14660000	"arkansas"
14670000	"virginia"
14680000	"ohio"
14690000	"manitoba"
14700000	"georgia"
14710000	"alabama"
14720000	"wisconsin"
14730000	"missouri"
14740000	"louisiana"
14750000	"north_dakota"
14760000	"michigan"
14770000	"arkansas"
14780000	"missouri"
14790000	"alabama"
14800000	"new_jersey"
14810000	"ohio"
14820000	"illinois"
14830000	"north_carolina"
14840000	"kansas"
14850000	"washington"
14860000	"new_york"
14870000	"pennsylvania"
14880000	"north_dakota"
14890000	"indiana"
14900000	"massachusetts"
14910000	"washington"
14920000	"new_hampshire"
14930000	"new_jersey"
14940000	"wisconsin"
14950000	"british_columbia"
14960000	"michigan"
14970000	"ontario"
14980000	"new_hampshire"
14990000	"manitoba"
15000000	"michigan"
15010000	"kansas"
15020000	"ohio"
15030000	"alabama"
15040000	"iowa"
15050000	"iowa"
15060000	"pennsylvania"
15070000	"alabama"
15080000	"british_columbia"
15090000	"wisconsin"
15100000	"arkansas"
15110000	"arkansas"
15120000	"wisconsin"
15130000	"iowa"
15140000	"iowa"
15150000	"kansas"
15160000	"alabama"
15170000	"washington"
15180000	"arkansas"
15190000	"illinois"
15200000	"michigan"
15210000	"ontario"
15220000	"alabama"
15230000	"new_york"
15240000	"illinois"
15250000	"indiana"
15260000	"british_columbia"
15270000	"washington"
15280000	"california"
15290000	"ohio"
15300000	"new_york"
15310000	"iowa"
15320000	"iowa"
15330000	"ohio"
15340000	"alabama"
15350000	"illinois"
15360000	"new_york"
15370000	"michigan"
15380000	"manitoba"
15390000	"michigan"
15400000	"kansas"
15410000	"wisconsin"
15420000	"new_hampshire"
15430000	"virginia"
15440000	"arkansas"
15450000	"missouri"
15460000	"illinois"
15470000	"ohio"
15480000	"missouri"
15490000	"alabama"
15500000	"new_york"
15510000	"washington"
15520000	"ohio"
15530000	"new_hampshire"
15540000	"wisconsin"
15550000	"ontario"
15560000	"alabama"
15570000	"wisconsin"
15580000	"illinois"
15590000	"manitoba"
15600000	"missouri"
15610000	"louisiana"
15620000	"arkansas"
15630000	"north_carolina"
15640000	"virginia"
15650000	"manitoba"
15660000	"new_york"
15670000	"michigan"
15680000	"michigan"
15690000	"virginia"
15700000	"missouri"
15710000	"british_columbia"
15720000	"ohio"
15730000	"california"
15740000	"illinois"
15750000	"pennsylvania"
15760000	"michigan"
15770000	"washington"
15780000	"new_jersey"
15790000	"texas"
15800000	"arkansas"
15810000	"wisconsin"
15820000	"ohio"
15830000	"indiana"
15840000	"illinois"
15850000	"indiana"
15860000	"manitoba"
15870000	"kansas"
15880000	"arkansas"
15890000	"montana"
15900000	"missouri"
15910000	"iowa"
15920000	"virginia"
15930000	"wisconsin"
15940000	"massachusetts"
15950000	"north_carolina"
15960000	"new_jersey"
15970000	"michigan"
15980000	"missouri"
15990000	"british_columbia"
16000000	"washington"
16010000	"new_york"
16020000	"texas"
16030000	"wisconsin"
16040000	"ontario"
16050000	"north_carolina"
16060000	"texas"
16070000	"michigan"
16080000	"texas"
16090000	"michigan"
16100000	"wisconsin"
16110000	"british_columbia"
16120000	"kansas"
16130000	"washington"
16140000	"manitoba"
16150000	"iowa"
16160000	"california"
16170000	"massachusetts"
16180000	"ontario"
16190000	"north_carolina"
16200000	"indiana"
16210000	"manitoba"
16220000	"ohio"
16230000	"british_columbia"
16240000	"virginia"
16250000	"kansas"
16260000	"arkansas"
16270000	"indiana"
16280000	"illinois"
16290000	"alabama"
16300000	"georgia"
16310000	"new_jersey"
16320000	"manitoba"
16330000	"ontario"
16340000	"california"
16350000	"michigan"
16360000	"pennsylvania"
16370000	"ontario"
16380000	"wisconsin"
16390000	"new_york"
16400000	"arkansas"
16410000	"new_hampshire"
16420000	"michigan"
16430000	"georgia"
16440000	"california"
16450000	"kansas"
16460000	"wisconsin"
16470000	"washington"
16480000	"ontario"
16490000	"illinois"
16500000	"new_hampshire"
16510000	"missouri"
16520000	"michigan"
16530000	"michigan"
16540000	"iowa"
16550000	"ontario"
16560000	"ohio"
16570000	"michigan"
16580000	"michigan"
16590000	"washington"
16600000	"ohio"
16610000	"georgia"
16620000	"iowa"
16630000	"kansas"
16640000	"british_columbia"
16650000	"ohio"
16660000	"michigan"
16670000	"illinois"
16680000	"manitoba"
16690000	"iowa"
16700000	"washington"
16710000	"indiana"
16720000	"massachusetts"
16730000	"california"
16740000	"arkansas"
16750000	"british_columbia"
16760000	"arkansas"
16770000	"alabama"
16780000	"ohio"
16790000	"texas"
16800000	"arkansas"
16810000	"michigan"
16820000	"pennsylvania"
16830000	"iowa"
16840000	"montana"
16850000	"michigan"
16860000	"british_columbia"
16870000	"california"
16880000	"virginia"
16890000	"ontario"
16900000	"texas"
16910000	"ohio"
16920000	"arkansas"
16930000	"north_dakota"
16940000	"illinois"
16950000	"pennsylvania"
16960000	"pennsylvania"
16970000	"new_hampshire"
16980000	"pennsylvania"
16990000	"kansas"
17000000	"illinois"
17010000	"kansas"
17020000	"california"
17030000	"new_york"
17040000	"manitoba"
17050000	"arkansas"
17060000	"washington"
17070000	"georgia"
17080000	"kansas"
17090000	"arkansas"
17100000	"georgia"
17110000	"michigan"
17120000	"illinois"
17130000	"kansas"
17140000	"arkansas"
17150000	"alabama"
17160000	"illinois"
17170000	"arkansas"
17180000	"kansas"
17190000	"new_hampshire"
17200000	"kansas"
17210000	"new_york"
17220000	"pennsylvania"
17230000	"wisconsin"
17240000	"washington"
17250000	"virginia"
17260000	"arkansas"
17270000	"pennsylvania"
17280000	"wisconsin"
17290000	"ohio"
17300000	"arkansas"
17310000	"montana"
17320000	"arkansas"
17330000	"illinois"
17340000	"iowa"
17350000	"british_columbia"
17360000	"illinois"
17370000	"new_hampshire"
17380000	"washington"
17390000	"wisconsin"
17400000	"british_columbia"
17410000	"indiana"
17420000	"new_jersey"
17430000	"british_columbia"
17440000	"new_jersey"
17450000	"california"
17460000	"wisconsin"
17470000	"alabama"
17480000	"iowa"
17490000	"indiana"
17500000	"new_york"
17510000	"missouri"
17520000	"manitoba"
17530000	"wisconsin"
17540000	"ohio"
17550000	"wisconsin"
17560000	"north_dakota"
17570000	"arkansas"
17580000	"michigan"
17590000	"pennsylvania"
17600000	"arkansas"
17610000	"ohio"
17620000	"manitoba"
17630000	"michigan"
17640000	"indiana"
17650000	"michigan"
17660000	"kansas"
17670000	"new_york"
17680000	"new_york"
17690000	"ontario"
17700000	"arkansas"
17710000	"new_jersey"
17720000	"missouri"
17730000	"arkansas"
17740000	"arkansas"
17750000	"montana"
17760000	"new_york"
17770000	"indiana"
17780000	"north_dakota"
17790000	"iowa"
17800000	"michigan"
17810000	"illinois"
17820000	"alabama"
17830000	"louisiana"
17840000	"british_columbia"
17850000	"virginia"
17860000	"new_york"
17870000	"california"
17880000	"washington"
17890000	"arkansas"
17900000	"wisconsin"
17910000	"massachusetts"
17920000	"washington"
17930000	"new_york"
17940000	"kansas"
17950000	"california"
17960000	"illinois"
17970000	"manitoba"
17980000	"arkansas"
17990000	"massachusetts"
18000000	"new_york"
18010000	"iowa"
18020000	"california"
18030000	"arkansas"
18040000	"manitoba"
18050000	"iowa"
18060000	"british_columbia"
18070000	"north_carolina"
18080000	"kansas"
18090000	"california"
18100000	"ohio"
18110000	"wisconsin"
18120000	"new_york"
18130000	"arkansas"
18140000	"arkansas"
18150000	"ontario"
18160000	"new_york"
18170000	"washington"
18180000	"washington"
18190000	"kansas"
18200000	"new_hampshire"
18210000	"virginia"
18220000	"louisiana"
18230000	"kansas"
18240000	"louisiana"
18250000	"michigan"
18260000	"california"
18270000	"north_dakota"
18280000	"new_york"
18290000	"illinois"
18300000	"british_columbia"
18310000	"massachusetts"
18320000	"british_columbia"
18330000	"georgia"
18340000	"pennsylvania"
18350000	"wisconsin"
18360000	"north_dakota"
18370000	"new_jersey"
18380000	"alabama"
18390000	"kansas"
18400000	"new_jersey"
18410000	"new_jersey"
18420000	"pennsylvania"
18430000	"virginia"
18440000	"kansas"
18450000	"new_hampshire"
18460000	"missouri"
18470000	"ontario"
18480000	"virginia"
18490000	"british_columbia"
18500000	"ohio"
18510000	"new_york"
18520000	"manitoba"
18530000	"wisconsin"
18540000	"massachusetts"
18550000	"illinois"
18560000	"iowa"
18570000	"illinois"
18580000	"california"
18590000	"arkansas"
18600000	"ohio"
18610000	"manitoba"
18620000	"washington"
18630000	"north_dakota"
18640000	"michigan"
18650000	"new_york"
18660000	"kansas"
18670000	"illinois"
18680000	"louisiana"
18690000	"new_york"
18700000	"ontario"
18710000	"massachusetts"
18720000	"wisconsin"
18730000	"arkansas"
18740000	"missouri"
18750000	"ontario"
18760000	"north_carolina"
18770000	"wisconsin"
18780000	"arkansas"
18790000	"michigan"
18800000	"texas"
18810000	"kansas"
18820000	"ontario"
18830000	"missouri"
18840000	"iowa"
18850000	"alabama"
18860000	"new_jersey"
18870000	"california"
18880000	"kansas"
18890000	"washington"
18900000	"alabama"
18910000	"indiana"
18920000	"new_york"
18930000	"alabama"
18940000	"indiana"
18950000	"washington"
18960000	"missouri"
18970000	"new_jersey"
18980000	"manitoba"
18990000	"illinois"
19000000	"washington"
19010000	"michigan"
19020000	"virginia"
19030000	"missouri"
19040000	"montana"
19050000	"louisiana"
19060000	"virginia"
19070000	"arkansas"
19080000	"georgia"
19090000	"alabama"
19100000	"illinois"
19110000	"massachusetts"
19120000	"new_jersey"
19130000	"north_dakota"
19140000	"manitoba"
19150000	"indiana"
19160000	"british_columbia"
19170000	"ohio"
19180000	"ohio"
19190000	"ontario"
19200000	"wisconsin"
19210000	"michigan"
19220000	"washington"
19230000	"iowa"
19240000	"new_jersey"
19250000	"new_york"
19260000	"virginia"
19270000	"texas"
19280000	"texas"
19290000	"texas"
19300000	"virginia"
19310000	"new_york"
19320000	"pennsylvania"
19330000	"british_columbia"
19340000	"british_columbia"
19350000	"british_columbia"
19360000	"british_columbia"
19370000	"pennsylvania"
19380000	"new_york"
19390000	"alabama"
19400000	"north_dakota"
19410000	"wisconsin"
19420000	"iowa"
19430000	"alabama"
19440000	"kansas"
19450000	"iowa"
19460000	"manitoba"
19470000	"washington"
19480000	"michigan"
19490000	"arkansas"
19500000	"new_jersey"
19510000	"massachusetts"
19520000	"iowa"
19530000	"massachusetts"
19540000	"massachusetts"
19550000	"missouri"
19560000	"north_carolina"
19570000	"michigan"
19580000	"arkansas"
19590000	"georgia"
19600000	"indiana"
19610000	"massachusetts"
19620000	"michigan"
19630000	"illinois"
19640000	"ohio"
19650000	"new_jersey"
19660000	"new_york"
19670000	"michigan"
19680000	"arkansas"
19690000	"ohio"
19700000	"new_york"
19710000	"missouri"
19720000	"illinois"
19730000	"massachusetts"
19740000	"missouri"
19750000	"missouri"
19760000	"wisconsin"
19770000	"new_york"
19780000	"arkansas"
19790000	"british_columbia"
19800000	"missouri"
19810000	"arkansas"
19820000	"north_carolina"
19830000	"michigan"
19840000	"british_columbia"
19850000	"manitoba"
19860000	"louisiana"
19870000	"texas"
19880000	"georgia"
19890000	"ontario"
19900000	"iowa"
19910000	"arkansas"
19920000	"iowa"
19930000	"arkansas"
19940000	"british_columbia"
19950000	"arkansas"
19960000	"washington"
19970000	"washington"
19980000	"pennsylvania"
19990000	"kansas"
20000000	"iowa"
20010000	"british_columbia"
20020000	"california"
20030000	"michigan"
20040000	"iowa"
20050000	"british_columbia"
20060000	"indiana"
20070000	"louisiana"
20080000	"indiana"
20090000	"arkansas"
20100000	"arkansas"
20110000	"missouri"
20120000	"massachusetts"
20130000	"missouri"
20140000	"michigan"
20150000	"ohio"
20160000	"new_jersey"
20170000	"north_carolina"
20180000	"virginia"
20190000	"ohio"
20200000	"pennsylvania"
20210000	"iowa"
20220000	"iowa"
20230000	"arkansas"
20240000	"indiana"
20250000	"pennsylvania"
20260000	"indiana"
20270000	"iowa"
20280000	"missouri"
20290000	"washington"
20300000	"new_york"
20310000	"ohio"
20320000	"michigan"
20330000	"pennsylvania"
20340000	"missouri"
20350000	"illinois"
20360000	"kansas"
20370000	"michigan"
20380000	"ohio"
20390000	"missouri"
20400000	"virginia"
20410000	"michigan"
20420000	"michigan"
20430000	"michigan"
20440000	"montana"
20450000	"missouri"
20460000	"iowa"
20470000	"wisconsin"
20480000	"ohio"
20490000	"british_columbia"
20500000	"michigan"
20510000	"washington"
20520000	"new_jersey"
20530000	"new_york"
20540000	"new_jersey"
20550000	"georgia"
20560000	"washington"
20570000	"ohio"
20580000	"ontario"
20590000	"michigan"
20600000	"washington"
20610000	"massachusetts"
20620000	"new_york"
20630000	"ohio"
20640000	"arkansas"
20650000	"arkansas"
20660000	"manitoba"
20670000	"michigan"
20680000	"wisconsin"
20690000	"montana"
20700000	"kansas"
20710000	"british_columbia"
20720000	"north_dakota"
20730000	"washington"
20740000	"british_columbia"
20750000	"virginia"
20760000	"alabama"
20770000	"michigan"
20780000	"indiana"
20790000	"new_york"
20800000	"wisconsin"
20810000	"montana"
20820000	"missouri"
20830000	"arkansas"
20840000	"washington"
20850000	"iowa"
20860000	"alabama"
20870000	"michigan"
20880000	"manitoba"
20890000	"north_dakota"
20900000	"iowa"
20910000	"new_jersey"
20920000	"manitoba"
20930000	"illinois"
20940000	"georgia"
20950000	"new_york"
20960000	"alabama"
20970000	"illinois"
20980000	"north_dakota"
20990000	"michigan"
21000000	"michigan"
21010000	"illinois"
21020000	"california"
21030000	"indiana"
21040000	"ontario"
21050000	"british_columbia"
21060000	"wisconsin"
21070000	"washington"
21080000	"new_york"
21090000	"new_hampshire"
21100000	"montana"
21110000	"washington"
21120000	"arkansas"
21130000	"georgia"
21140000	"north_carolina"
21150000	"ontario"
21160000	"iowa"
21170000	"massachusetts"
21180000	"washington"
21190000	"british_columbia"
21200000	"north_carolina"
21210000	"illinois"
21220000	"new_jersey"
21230000	"california"
21240000	"indiana"
21250000	"new_york"
21260000	"michigan"
21270000	"manitoba"
21280000	"north_dakota"
21290000	"pennsylvania"
21300000	"california"
21310000	"michigan"
21320000	"michigan"
21330000	"illinois"
21340000	"washington"
21350000	"new_york"
21360000	"michigan"
21370000	"north_carolina"
21380000	"michigan"
21390000	"north_carolina"
21400000	"ohio"
21410000	"california"
21420000	"kansas"
21430000	"iowa"
21440000	"british_columbia"
21450000	"indiana"
21460000	"north_dakota"
21470000	"indiana"
21480000	"ontario"
21490000	"british_columbia"
21500000	"new_york"
21510000	"missouri"
21520000	"texas"
21530000	"new_jersey"
21540000	"pennsylvania"
21550000	"arkansas"
21560000	"washington"
21570000	"new_york"
21580000	"wisconsin"
21590000	"illinois"
21600000	"british_columbia"
21610000	"virginia"
21620000	"ontario"
21630000	"ohio"
21640000	"missouri"
21650000	"new_york"
21660000	"indiana"
21670000	"washington"
21680000	"louisiana"
21690000	"kansas"
21700000	"new_york"
21710000	"wisconsin"
21720000	"arkansas"
21730000	"washington"
21740000	"indiana"
21750000	"indiana"
21760000	"washington"
21770000	"montana"
21780000	"new_york"
21790000	"georgia"
21800000	"washington"
21810000	"pennsylvania"
21820000	"indiana"
21830000	"arkansas"
21840000	"manitoba"
21850000	"louisiana"
21860000	"illinois"
21870000	"iowa"
21880000	"kansas"
21890000	"washington"
21900000	"virginia"
21910000	"michigan"
21920000	"california"
21930000	"new_jersey"
21940000	"washington"
21950000	"california"
21960000	"new_hampshire"
21970000	"massachusetts"
21980000	"alabama"
21990000	"manitoba"
22000000	"british_columbia"
22010000	"manitoba"
22020000	"wisconsin"
22030000	"indiana"
22040000	"indiana"
22050000	"wisconsin"
22060000	"ontario"
22070000	"massachusetts"
22080000	"michigan"
22090000	"kansas"
22100000	"ontario"
22110000	"washington"
22120000	"new_york"
22130000	"british_columbia"
22140000	"michigan"
22150000	"indiana"
22160000	"virginia"
22170000	"pennsylvania"
22180000	"pennsylvania"
22190000	"virginia"
22200000	"ontario"
22210000	"illinois"
22220000	"kansas"
22230000	"ontario"
22240000	"manitoba"
22250000	"ontario"
22260000	"indiana"
22270000	"wisconsin"
22280000	"alabama"
22290000	"pennsylvania"
22300000	"indiana"
