state	number_transitions
tree STATE_41870000	13
tree STATE_41880000	11
tree STATE_41890000	12
tree STATE_41900000	13
tree STATE_41910000	16
tree STATE_41920000	15
tree STATE_41930000	17
tree STATE_41940000	14
tree STATE_41950000	12
tree STATE_41960000	12
tree STATE_41970000	12
tree STATE_41980000	12
tree STATE_41990000	14
tree STATE_42000000	10
tree STATE_42010000	11
tree STATE_42020000	17
tree STATE_42030000	15
tree STATE_42040000	16
tree STATE_42050000	12
tree STATE_42060000	11
tree STATE_42070000	13
tree STATE_42080000	12
tree STATE_42090000	14
tree STATE_42100000	14
tree STATE_42110000	12
tree STATE_42120000	13
tree STATE_42130000	12
tree STATE_42140000	12
tree STATE_42150000	16
tree STATE_42160000	13
tree STATE_42170000	13
tree STATE_42180000	13
tree STATE_42190000	13
tree STATE_42200000	14
tree STATE_42210000	13
tree STATE_42220000	14
tree STATE_42230000	13
tree STATE_42240000	13
tree STATE_42250000	13
tree STATE_42260000	13
tree STATE_42270000	14
tree STATE_42280000	17
tree STATE_42290000	13
tree STATE_42300000	13
tree STATE_42310000	13
tree STATE_42320000	14
tree STATE_42330000	14
tree STATE_42340000	14
tree STATE_42350000	12
tree STATE_42360000	13
tree STATE_42370000	13
tree STATE_42380000	15
tree STATE_42390000	15
tree STATE_42400000	14
tree STATE_42410000	13
tree STATE_42420000	13
tree STATE_42430000	12
tree STATE_42440000	13
tree STATE_42450000	13
tree STATE_42460000	13
tree STATE_42470000	12
tree STATE_42480000	13
tree STATE_42490000	13
tree STATE_42500000	13
tree STATE_42510000	13
tree STATE_42520000	13
tree STATE_42530000	13
tree STATE_42540000	14
tree STATE_42550000	16
tree STATE_42560000	13
tree STATE_42570000	12
tree STATE_42580000	14
tree STATE_42590000	12
tree STATE_42600000	14
tree STATE_42610000	14
tree STATE_42620000	13
tree STATE_42630000	12
tree STATE_42640000	13
tree STATE_42650000	13
tree STATE_42660000	14
tree STATE_42670000	14
tree STATE_42680000	14
tree STATE_42690000	14
tree STATE_42700000	14
tree STATE_42710000	14
tree STATE_42720000	14
tree STATE_42730000	14
tree STATE_42740000	15
tree STATE_42750000	13
tree STATE_42760000	14
tree STATE_42770000	14
tree STATE_42780000	14
tree STATE_42790000	14
tree STATE_42800000	13
tree STATE_42810000	13
tree STATE_42820000	13
tree STATE_42830000	13
tree STATE_42840000	14
tree STATE_42850000	15
tree STATE_42860000	15
tree STATE_42870000	15
tree STATE_42880000	12
tree STATE_42890000	12
tree STATE_42900000	14
tree STATE_42910000	15
tree STATE_42920000	16
tree STATE_42930000	15
tree STATE_42940000	15
tree STATE_42950000	15
tree STATE_42960000	17
tree STATE_42970000	14
tree STATE_42980000	12
tree STATE_42990000	14
tree STATE_43000000	13
tree STATE_43010000	13
tree STATE_43020000	13
tree STATE_43030000	13
tree STATE_43040000	13
tree STATE_43050000	13
tree STATE_43060000	13
tree STATE_43070000	13
tree STATE_43080000	14
tree STATE_43090000	16
tree STATE_43100000	15
tree STATE_43110000	14
tree STATE_43120000	12
tree STATE_43130000	15
tree STATE_43140000	13
tree STATE_43150000	14
tree STATE_43160000	14
tree STATE_43170000	15
tree STATE_43180000	13
tree STATE_43190000	13
tree STATE_43200000	13
tree STATE_43210000	13
tree STATE_43220000	12
tree STATE_43230000	14
tree STATE_43240000	14
tree STATE_43250000	13
tree STATE_43260000	14
tree STATE_43270000	14
tree STATE_43280000	13
tree STATE_43290000	13
tree STATE_43300000	11
tree STATE_43310000	11
tree STATE_43320000	14
tree STATE_43330000	11
tree STATE_43340000	13
tree STATE_43350000	13
tree STATE_43360000	13
tree STATE_43370000	13
tree STATE_43380000	13
tree STATE_43390000	13
tree STATE_43400000	10
tree STATE_43410000	15
tree STATE_43420000	14
tree STATE_43430000	13
tree STATE_43440000	11
tree STATE_43450000	12
tree STATE_43460000	11
tree STATE_43470000	11
tree STATE_43480000	11
tree STATE_43490000	12
tree STATE_43500000	11
tree STATE_43510000	13
tree STATE_43520000	15
tree STATE_43530000	12
tree STATE_43540000	12
tree STATE_43550000	11
tree STATE_43560000	15
tree STATE_43570000	16
tree STATE_43580000	14
tree STATE_43590000	15
tree STATE_43600000	14
tree STATE_43610000	13
tree STATE_43620000	15
tree STATE_43630000	15
tree STATE_43640000	14
tree STATE_43650000	13
tree STATE_43660000	14
tree STATE_43670000	15
tree STATE_43680000	15
tree STATE_43690000	13
tree STATE_43700000	15
tree STATE_43710000	13
tree STATE_43720000	14
tree STATE_43730000	12
tree STATE_43740000	13
tree STATE_43750000	15
tree STATE_43760000	13
tree STATE_43770000	13
tree STATE_43780000	13
tree STATE_43790000	15
tree STATE_43800000	16
tree STATE_43810000	14
tree STATE_43820000	14
tree STATE_43830000	14
tree STATE_43840000	15
tree STATE_43850000	11
tree STATE_43860000	16
tree STATE_43870000	16
tree STATE_43880000	13
tree STATE_43890000	15
tree STATE_43900000	14
tree STATE_43910000	16
tree STATE_43920000	15
tree STATE_43930000	14
tree STATE_43940000	13
tree STATE_43950000	13
tree STATE_43960000	13
tree STATE_43970000	15
tree STATE_43980000	14
tree STATE_43990000	14
tree STATE_44000000	14
tree STATE_44010000	14
tree STATE_44020000	14
tree STATE_44030000	15
tree STATE_44040000	12
tree STATE_44050000	13
tree STATE_44060000	13
tree STATE_44070000	15
tree STATE_44080000	14
tree STATE_44090000	13
tree STATE_44100000	15
tree STATE_44110000	13
tree STATE_44120000	13
tree STATE_44130000	13
tree STATE_44140000	13
tree STATE_44150000	13
tree STATE_44160000	14
tree STATE_44170000	13
tree STATE_44180000	15
tree STATE_44190000	11
tree STATE_44200000	12
tree STATE_44210000	13
tree STATE_44220000	13
tree STATE_44230000	12
tree STATE_44240000	13
tree STATE_44250000	14
tree STATE_44260000	15
tree STATE_44270000	15
tree STATE_44280000	14
tree STATE_44290000	13
tree STATE_44300000	12
tree STATE_44310000	14
tree STATE_44320000	11
tree STATE_44330000	13
tree STATE_44340000	16
tree STATE_44350000	13
tree STATE_44360000	13
tree STATE_44370000	14
tree STATE_44380000	13
tree STATE_44390000	12
tree STATE_44400000	14
tree STATE_44410000	13
tree STATE_44420000	15
tree STATE_44430000	14
tree STATE_44440000	14
tree STATE_44450000	14
tree STATE_44460000	14
tree STATE_44470000	11
tree STATE_44480000	13
tree STATE_44490000	13
tree STATE_44500000	15
tree STATE_44510000	13
tree STATE_44520000	15
tree STATE_44530000	15
tree STATE_44540000	14
tree STATE_44550000	13
tree STATE_44560000	13
tree STATE_44570000	13
tree STATE_44580000	14
tree STATE_44590000	13
tree STATE_44600000	15
tree STATE_44610000	14
tree STATE_44620000	14
tree STATE_44630000	15
tree STATE_44640000	14
tree STATE_44650000	13
tree STATE_44660000	15
tree STATE_44670000	14
tree STATE_44680000	14
tree STATE_44690000	13
tree STATE_44700000	13
tree STATE_44710000	14
tree STATE_44720000	14
tree STATE_44730000	13
tree STATE_44740000	15
tree STATE_44750000	14
tree STATE_44760000	13
tree STATE_44770000	12
tree STATE_44780000	12
tree STATE_44790000	13
tree STATE_44800000	14
tree STATE_44810000	13
tree STATE_44820000	13
tree STATE_44830000	13
tree STATE_44840000	14
tree STATE_44850000	13
tree STATE_44860000	12
tree STATE_44870000	13
tree STATE_44880000	14
tree STATE_44890000	14
tree STATE_44900000	12
tree STATE_44910000	14
tree STATE_44920000	12
tree STATE_44930000	16
tree STATE_44940000	14
tree STATE_44950000	13
tree STATE_44960000	12
tree STATE_44970000	13
tree STATE_44980000	13
tree STATE_44990000	13
tree STATE_45000000	13
tree STATE_45010000	13
tree STATE_45020000	13
tree STATE_45030000	14
tree STATE_45040000	13
tree STATE_45050000	13
tree STATE_45060000	13
tree STATE_45070000	13
tree STATE_45080000	14
tree STATE_45090000	14
tree STATE_45100000	11
tree STATE_45110000	13
tree STATE_45120000	14
tree STATE_45130000	13
tree STATE_45140000	11
tree STATE_45150000	13
tree STATE_45160000	11
tree STATE_45170000	13
tree STATE_45180000	14
tree STATE_45190000	13
tree STATE_45200000	13
tree STATE_45210000	14
tree STATE_45220000	13
tree STATE_45230000	11
tree STATE_45240000	13
tree STATE_45250000	14
tree STATE_45260000	14
tree STATE_45270000	13
tree STATE_45280000	13
tree STATE_45290000	14
tree STATE_45300000	13
tree STATE_45310000	14
tree STATE_45320000	13
tree STATE_45330000	15
tree STATE_45340000	15
tree STATE_45350000	13
tree STATE_45360000	13
tree STATE_45370000	14
tree STATE_45380000	14
tree STATE_45390000	13
tree STATE_45400000	14
tree STATE_45410000	13
tree STATE_45420000	12
tree STATE_45430000	13
tree STATE_45440000	12
tree STATE_45450000	12
tree STATE_45460000	12
tree STATE_45470000	12
tree STATE_45480000	11
tree STATE_45490000	11
tree STATE_45500000	14
tree STATE_45510000	14
tree STATE_45520000	14
tree STATE_45530000	14
tree STATE_45540000	13
tree STATE_45550000	14
tree STATE_45560000	14
tree STATE_45570000	14
tree STATE_45580000	13
tree STATE_45590000	13
tree STATE_45600000	13
tree STATE_45610000	12
tree STATE_45620000	13
tree STATE_45630000	12
tree STATE_45640000	15
tree STATE_45650000	14
tree STATE_45660000	13
tree STATE_45670000	13
tree STATE_45680000	13
tree STATE_45690000	14
tree STATE_45700000	13
tree STATE_45710000	13
tree STATE_45720000	12
tree STATE_45730000	14
tree STATE_45740000	13
tree STATE_45750000	16
tree STATE_45760000	13
tree STATE_45770000	13
tree STATE_45780000	13
tree STATE_45790000	15
tree STATE_45800000	14
tree STATE_45810000	13
tree STATE_45820000	13
tree STATE_45830000	12
tree STATE_45840000	13
tree STATE_45850000	13
tree STATE_45860000	13
tree STATE_45870000	13
tree STATE_45880000	14
tree STATE_45890000	14
tree STATE_45900000	14
tree STATE_45910000	16
tree STATE_45920000	14
tree STATE_45930000	12
tree STATE_45940000	14
tree STATE_45950000	11
tree STATE_45960000	15
tree STATE_45970000	15
tree STATE_45980000	14
tree STATE_45990000	14
tree STATE_46000000	15
tree STATE_46010000	16
tree STATE_46020000	15
tree STATE_46030000	13
tree STATE_46040000	15
tree STATE_46050000	16
tree STATE_46060000	15
tree STATE_46070000	14
tree STATE_46080000	13
tree STATE_46090000	14
tree STATE_46100000	14
tree STATE_46110000	14
tree STATE_46120000	15
tree STATE_46130000	12
tree STATE_46140000	13
tree STATE_46150000	13
tree STATE_46160000	12
tree STATE_46170000	13
tree STATE_46180000	12
tree STATE_46190000	13
tree STATE_46200000	15
tree STATE_46210000	13
tree STATE_46220000	12
tree STATE_46230000	14
tree STATE_46240000	14
tree STATE_46250000	14
tree STATE_46260000	14
tree STATE_46270000	13
tree STATE_46280000	13
tree STATE_46290000	13
tree STATE_46300000	14
tree STATE_46310000	14
tree STATE_46320000	14
tree STATE_46330000	15
tree STATE_46340000	14
tree STATE_46350000	14
tree STATE_46360000	14
tree STATE_46370000	14
tree STATE_46380000	14
tree STATE_46390000	14
tree STATE_46400000	14
tree STATE_46410000	14
tree STATE_46420000	13
tree STATE_46430000	13
tree STATE_46440000	13
tree STATE_46450000	13
tree STATE_46460000	12
tree STATE_46470000	13
tree STATE_46480000	13
tree STATE_46490000	12
tree STATE_46500000	14
tree STATE_46510000	13
tree STATE_46520000	13
tree STATE_46530000	12
tree STATE_46540000	13
tree STATE_46550000	14
tree STATE_46560000	15
tree STATE_46570000	14
tree STATE_46580000	14
tree STATE_46590000	14
tree STATE_46600000	13
tree STATE_46610000	13
tree STATE_46620000	13
tree STATE_46630000	13
tree STATE_46640000	13
tree STATE_46650000	13
tree STATE_46660000	13
tree STATE_46670000	13
tree STATE_46680000	13
tree STATE_46690000	13
tree STATE_46700000	13
tree STATE_46710000	13
tree STATE_46720000	14
tree STATE_46730000	12
tree STATE_46740000	12
tree STATE_46750000	12
tree STATE_46760000	13
tree STATE_46770000	13
tree STATE_46780000	13
tree STATE_46790000	11
tree STATE_46800000	13
tree STATE_46810000	13
tree STATE_46820000	13
tree STATE_46830000	13
tree STATE_46840000	13
tree STATE_46850000	12
tree STATE_46860000	13
tree STATE_46870000	14
tree STATE_46880000	15
tree STATE_46890000	14
tree STATE_46900000	14
tree STATE_46910000	14
tree STATE_46920000	15
tree STATE_46930000	15
tree STATE_46940000	14
tree STATE_46950000	14
tree STATE_46960000	14
tree STATE_46970000	14
tree STATE_46980000	16
tree STATE_46990000	12
tree STATE_47000000	12
tree STATE_47010000	10
tree STATE_47020000	14
tree STATE_47030000	13
tree STATE_47040000	14
tree STATE_47050000	12
tree STATE_47060000	12
tree STATE_47070000	13
tree STATE_47080000	14
tree STATE_47090000	13
tree STATE_47100000	13
tree STATE_47110000	15
tree STATE_47120000	13
tree STATE_47130000	13
tree STATE_47140000	13
tree STATE_47150000	13
tree STATE_47160000	13
tree STATE_47170000	12
tree STATE_47180000	12
tree STATE_47190000	10
tree STATE_47200000	12
tree STATE_47210000	14
tree STATE_47220000	14
tree STATE_47230000	14
tree STATE_47240000	12
tree STATE_47250000	13
tree STATE_47260000	11
tree STATE_47270000	13
tree STATE_47280000	14
tree STATE_47290000	14
tree STATE_47300000	14
tree STATE_47310000	12
tree STATE_47320000	11
tree STATE_47330000	11
tree STATE_47340000	12
tree STATE_47350000	12
tree STATE_47360000	12
tree STATE_47370000	14
tree STATE_47380000	13
tree STATE_47390000	13
tree STATE_47400000	11
tree STATE_47410000	13
tree STATE_47420000	13
tree STATE_47430000	13
tree STATE_47440000	13
tree STATE_47450000	13
tree STATE_47460000	13
tree STATE_47470000	14
tree STATE_47480000	14
tree STATE_47490000	14
tree STATE_47500000	14
tree STATE_47510000	14
tree STATE_47520000	14
tree STATE_47530000	13
tree STATE_47540000	13
tree STATE_47550000	11
tree STATE_47560000	16
tree STATE_47570000	14
tree STATE_47580000	13
tree STATE_47590000	14
tree STATE_47600000	13
tree STATE_47610000	13
tree STATE_47620000	13
tree STATE_47630000	12
tree STATE_47640000	15
tree STATE_47650000	13
tree STATE_47660000	14
tree STATE_47670000	15
tree STATE_47680000	13
tree STATE_47690000	13
tree STATE_47700000	13
tree STATE_47710000	14
tree STATE_47720000	13
tree STATE_47730000	14
tree STATE_47740000	14
tree STATE_47750000	12
tree STATE_47760000	13
tree STATE_47770000	13
tree STATE_47780000	13
tree STATE_47790000	13
tree STATE_47800000	13
tree STATE_47810000	13
tree STATE_47820000	12
tree STATE_47830000	13
tree STATE_47840000	13
tree STATE_47850000	13
tree STATE_47860000	14
tree STATE_47870000	13
tree STATE_47880000	12
tree STATE_47890000	13
tree STATE_47900000	13
tree STATE_47910000	13
tree STATE_47920000	15
tree STATE_47930000	12
tree STATE_47940000	14
tree STATE_47950000	16
tree STATE_47960000	15
tree STATE_47970000	14
tree STATE_47980000	14
tree STATE_47990000	13
tree STATE_48000000	14
tree STATE_48010000	13
tree STATE_48020000	14
tree STATE_48030000	14
tree STATE_48040000	14
tree STATE_48050000	15
tree STATE_48060000	14
tree STATE_48070000	15
tree STATE_48080000	15
tree STATE_48090000	15
tree STATE_48100000	15
tree STATE_48110000	13
tree STATE_48120000	16
tree STATE_48130000	14
tree STATE_48140000	14
tree STATE_48150000	19
tree STATE_48160000	16
tree STATE_48170000	15
tree STATE_48180000	15
tree STATE_48190000	14
tree STATE_48200000	13
tree STATE_48210000	14
tree STATE_48220000	15
tree STATE_48230000	14
tree STATE_48240000	17
tree STATE_48250000	14
tree STATE_48260000	15
tree STATE_48270000	16
tree STATE_48280000	15
tree STATE_48290000	12
tree STATE_48300000	13
tree STATE_48310000	16
tree STATE_48320000	14
tree STATE_48330000	15
tree STATE_48340000	13
tree STATE_48350000	13
tree STATE_48360000	14
tree STATE_48370000	13
tree STATE_48380000	13
tree STATE_48390000	13
tree STATE_48400000	13
tree STATE_48410000	13
tree STATE_48420000	13
tree STATE_48430000	12
tree STATE_48440000	13
tree STATE_48450000	13
tree STATE_48460000	13
tree STATE_48470000	11
tree STATE_48480000	14
tree STATE_48490000	13
tree STATE_48500000	14
tree STATE_48510000	14
tree STATE_48520000	14
tree STATE_48530000	14
tree STATE_48540000	13
tree STATE_48550000	13
tree STATE_48560000	15
tree STATE_48570000	14
tree STATE_48580000	14
tree STATE_48590000	12
tree STATE_48600000	13
tree STATE_48610000	13
tree STATE_48620000	14
tree STATE_48630000	13
tree STATE_48640000	15
tree STATE_48650000	13
tree STATE_48660000	14
tree STATE_48670000	13
tree STATE_48680000	13
tree STATE_48690000	15
tree STATE_48700000	13
tree STATE_48710000	13
tree STATE_48720000	14
tree STATE_48730000	13
tree STATE_48740000	15
tree STATE_48750000	13
tree STATE_48760000	13
tree STATE_48770000	13
tree STATE_48780000	13
tree STATE_48790000	14
tree STATE_48800000	12
tree STATE_48810000	14
tree STATE_48820000	14
tree STATE_48830000	14
tree STATE_48840000	16
tree STATE_48850000	14
tree STATE_48860000	15
tree STATE_48870000	15
tree STATE_48880000	14
tree STATE_48890000	14
tree STATE_48900000	13
tree STATE_48910000	13
tree STATE_48920000	12
tree STATE_48930000	12
tree STATE_48940000	13
tree STATE_48950000	15
tree STATE_48960000	16
tree STATE_48970000	13
tree STATE_48980000	14
tree STATE_48990000	13
tree STATE_49000000	14
tree STATE_49010000	14
tree STATE_49020000	13
tree STATE_49030000	16
tree STATE_49040000	15
tree STATE_49050000	16
tree STATE_49060000	15
tree STATE_49070000	16
tree STATE_49080000	15
tree STATE_49090000	15
tree STATE_49100000	13
tree STATE_49110000	13
tree STATE_49120000	13
tree STATE_49130000	13
tree STATE_49140000	13
tree STATE_49150000	13
tree STATE_49160000	13
tree STATE_49170000	14
tree STATE_49180000	13
tree STATE_49190000	13
tree STATE_49200000	13
tree STATE_49210000	13
tree STATE_49220000	12
tree STATE_49230000	13
tree STATE_49240000	14
tree STATE_49250000	14
tree STATE_49260000	13
tree STATE_49270000	14
tree STATE_49280000	15
tree STATE_49290000	17
tree STATE_49300000	18
tree STATE_49310000	18
tree STATE_49320000	15
tree STATE_49330000	14
tree STATE_49340000	15
tree STATE_49350000	15
tree STATE_49360000	16
tree STATE_49370000	16
tree STATE_49380000	14
tree STATE_49390000	14
tree STATE_49400000	14
tree STATE_49410000	13
tree STATE_49420000	11
tree STATE_49430000	13
tree STATE_49440000	14
tree STATE_49450000	14
tree STATE_49460000	14
tree STATE_49470000	16
tree STATE_49480000	13
tree STATE_49490000	13
tree STATE_49500000	16
tree STATE_49510000	14
tree STATE_49520000	15
tree STATE_49530000	15
tree STATE_49540000	14
tree STATE_49550000	15
tree STATE_49560000	14
tree STATE_49570000	13
tree STATE_49580000	17
tree STATE_49590000	15
tree STATE_49600000	15
tree STATE_49610000	15
tree STATE_49620000	15
tree STATE_49630000	15
tree STATE_49640000	15
tree STATE_49650000	15
tree STATE_49660000	13
tree STATE_49670000	13
tree STATE_49680000	14
tree STATE_49690000	15
tree STATE_49700000	16
tree STATE_49710000	15
tree STATE_49720000	12
tree STATE_49730000	14
tree STATE_49740000	12
tree STATE_49750000	15
tree STATE_49760000	12
tree STATE_49770000	12
