Sample	posterior	likelihood	prior	treeLikelihood.mumps-wa-clade-arkansas_10-2020-02-03	treeHeight.t:mumps-wa-clade-arkansas_10-2020-02-03	treeLength.t:mumps-wa-clade-arkansas_10-2020-02-03	Tree.t:mumps-wa-clade-arkansas_10-2020-02-03.length_Marshallese	Tree.t:mumps-wa-clade-arkansas_10-2020-02-03.length_Not_Marshallese	Tree.t:mumps-wa-clade-arkansas_10-2020-02-03.count_Marshallese_to_Not_Marshallese	Tree.t:mumps-wa-clade-arkansas_10-2020-02-03.count_Not_Marshallese_to_Marshallese	Tree.t:mumps-wa-clade-arkansas_10-2020-02-03.count_Marshallese	Tree.t:mumps-wa-clade-arkansas_10-2020-02-03.count_Not_Marshallese	rootTypeLogger.t:mumps-wa-clade-arkansas_10-2020-02-03	treeLikelihood.mumps-wa-clade-arkansas_8-2020-02-03	treeHeight.t:mumps-wa-clade-arkansas_8-2020-02-03	treeLength.t:mumps-wa-clade-arkansas_8-2020-02-03	Tree.t:mumps-wa-clade-arkansas_8-2020-02-03.length_Marshallese	Tree.t:mumps-wa-clade-arkansas_8-2020-02-03.length_Not_Marshallese	Tree.t:mumps-wa-clade-arkansas_8-2020-02-03.count_Marshallese_to_Not_Marshallese	Tree.t:mumps-wa-clade-arkansas_8-2020-02-03.count_Not_Marshallese_to_Marshallese	Tree.t:mumps-wa-clade-arkansas_8-2020-02-03.count_Marshallese	Tree.t:mumps-wa-clade-arkansas_8-2020-02-03.count_Not_Marshallese	rootTypeLogger.t:mumps-wa-clade-arkansas_8-2020-02-03	treeLikelihood.mumps-wa-clade-arkansas_69-2020-02-03	treeHeight.t:mumps-wa-clade-arkansas_69-2020-02-03	treeLength.t:mumps-wa-clade-arkansas_69-2020-02-03	Tree.t:mumps-wa-clade-arkansas_69-2020-02-03.length_Marshallese	Tree.t:mumps-wa-clade-arkansas_69-2020-02-03.length_Not_Marshallese	Tree.t:mumps-wa-clade-arkansas_69-2020-02-03.count_Marshallese_to_Not_Marshallese	Tree.t:mumps-wa-clade-arkansas_69-2020-02-03.count_Not_Marshallese_to_Marshallese	Tree.t:mumps-wa-clade-arkansas_69-2020-02-03.count_Marshallese	Tree.t:mumps-wa-clade-arkansas_69-2020-02-03.count_Not_Marshallese	rootTypeLogger.t:mumps-wa-clade-arkansas_69-2020-02-03	migModel.t:mumps-wa-clade-arkansas_10-2020-02-03.popSizeScaleFactor	migModel.t:mumps-wa-clade-arkansas_10-2020-02-03.popSize_Marshallese	migModel.t:mumps-wa-clade-arkansas_10-2020-02-03.popSize_Not_Marshallese	migModel.t:mumps-wa-clade-arkansas_10-2020-02-03.rateMatrixScaleFactor	migModel.t:mumps-wa-clade-arkansas_10-2020-02-03.rateMatrix_Marshallese_Not_Marshallese	migModel.t:mumps-wa-clade-arkansas_10-2020-02-03.rateMatrix_Not_Marshallese_Marshallese	migModel.t:mumps-wa-clade-arkansas_8-2020-02-03.popSizeScaleFactor	migModel.t:mumps-wa-clade-arkansas_8-2020-02-03.popSize_Marshallese	migModel.t:mumps-wa-clade-arkansas_8-2020-02-03.popSize_Not_Marshallese	migModel.t:mumps-wa-clade-arkansas_8-2020-02-03.rateMatrixScaleFactor	migModel.t:mumps-wa-clade-arkansas_8-2020-02-03.rateMatrix_Marshallese_Not_Marshallese	migModel.t:mumps-wa-clade-arkansas_8-2020-02-03.rateMatrix_Not_Marshallese_Marshallese	migModel.t:mumps-wa-clade-arkansas_69-2020-02-03.popSizeScaleFactor	migModel.t:mumps-wa-clade-arkansas_69-2020-02-03.popSize_Marshallese	migModel.t:mumps-wa-clade-arkansas_69-2020-02-03.popSize_Not_Marshallese	migModel.t:mumps-wa-clade-arkansas_69-2020-02-03.rateMatrixScaleFactor	migModel.t:mumps-wa-clade-arkansas_69-2020-02-03.rateMatrix_Marshallese_Not_Marshallese	migModel.t:mumps-wa-clade-arkansas_69-2020-02-03.rateMatrix_Not_Marshallese_Marshallese	kappa.s:mumps-wa-clade-arkansas_69-2020-02-03	gammaShape.s:mumps-wa-clade-arkansas_69-2020-02-03	clockRate.c:mumps-wa-clade-arkansas_69-2020-02-03	freqParameter.s:mumps-wa-clade-arkansas_69-2020-02-031	freqParameter.s:mumps-wa-clade-arkansas_69-2020-02-032	freqParameter.s:mumps-wa-clade-arkansas_69-2020-02-033	freqParameter.s:mumps-wa-clade-arkansas_69-2020-02-034	
14605000	-61622.33325910576	-61654.57473089466	32.24147178889421	-19588.48939620596	0.9320434211521306	1.8513249240545615	1.4489570242798195	0.4023678997747422	0	3	5	0	0	-20342.5521124426	0.6143517039599224	1.9299195515249865	1.3827807194672657	0.5471388320577207	0	4	7	0	0	-21723.533222246104	1.0209530296746394	8.106606104976313	5.176806422042008	2.9297996829343065	0	26	52	1	0	1.0	0.34158342028121685	1.8125809688760224	1.0	0.26475445484086085	5.87555079004827	1.0	0.34158342028121685	1.8125809688760224	1.0	0.26475445484086085	5.87555079004827	1.0	0.34158342028121685	1.8125809688760224	1.0	0.26475445484086085	5.87555079004827	4.441689617017831	0.07713185308921909	5.683701464028684E-4	0.3061099121221769	0.2189844735745873	0.2085027542358152	0.2664028600674205	
14610000	-61603.28524747926	-61653.89984440631	50.614596927054436	-19588.77283044628	0.8741443883685015	1.496635393530418	1.117461550576575	0.37917384295384315	0	3	5	0	0	-20343.353428151277	0.5348595577269994	1.4698024330681558	1.1218759522314503	0.34792648083670585	1	5	7	0	0	-21721.773585808754	1.0137112049808117	7.170604479229445	4.206145529280043	2.9644589499493996	3	27	50	3	0	1.0	0.2200950247994205	1.5056012500994655	1.0	0.3952021500082029	10.142523622669929	1.0	0.2200950247994205	1.5056012500994655	1.0	0.3952021500082029	10.142523622669929	1.0	0.2200950247994205	1.5056012500994655	1.0	0.3952021500082029	10.142523622669929	4.431672459517657	0.07713185308921909	6.091991107214803E-4	0.3061099121221769	0.2189844735745873	0.2019887387547037	0.272916875548532	
14615000	-61590.769273696176	-61653.98470937263	63.21543567644999	-19587.892776001503	0.7875364014076588	1.2117349469395131	1.12009893173339	0.0916360152061233	0	3	5	0	0	-20337.714487451765	0.395064460565827	1.1746692475744915	1.0433824595265435	0.13128678804794813	1	5	7	0	0	-21728.377445919356	1.0151006202697606	6.835823175396564	4.682137129858847	2.153686045537717	1	27	52	1	0	1.0	0.2217123209216889	2.7467930655087764	1.0	0.18433026050647208	10.162563297276233	1.0	0.2217123209216889	2.7467930655087764	1.0	0.18433026050647208	10.162563297276233	1.0	0.2217123209216889	2.7467930655087764	1.0	0.18433026050647208	10.162563297276233	4.431672459517657	0.07713185308921909	6.457540023939619E-4	0.3061099121221769	0.21995564352008118	0.20101756880920982	0.272916875548532	
14620000	-61594.890765556134	-61655.60954342188	60.71877786574636	-19593.35749670839	0.885136984133555	1.5828964359547495	1.226738496972915	0.3561579389818346	1	4	5	0	0	-20337.99402497693	0.3889628924555975	1.2434660518511518	0.755008448156059	0.488457603695093	0	4	7	0	0	-21724.258021736558	0.9775082585241395	6.453468057463692	3.9324168915383315	2.52105116592536	2	25	49	4	0	1.0	0.19339590356010733	2.513197841431933	1.0	0.17761109144396744	6.691275336646921	1.0	0.19339590356010733	2.513197841431933	1.0	0.17761109144396744	6.691275336646921	1.0	0.19339590356010733	2.513197841431933	1.0	0.17761109144396744	6.691275336646921	4.431672459517657	0.05391325347856915	7.562145565962981E-4	0.3061099121221769	0.21995564352008118	0.20101756880920982	0.272916875548532	
14625000	-61601.68903502072	-61660.214076432254	58.525041411538844	-19590.447284086844	0.9230616842964282	1.6525382640282005	1.3400293880087628	0.31250887601943744	0	3	5	0	0	-20339.06007622094	0.620690690730467	1.8770745982890233	1.0806098028378524	0.7964647954511712	0	4	7	0	0	-21730.70671612447	0.9507914586608185	6.064507754761791	3.7582864335353374	2.3062213212264546	1	24	49	4	0	1.0	0.14003936509277906	1.1940983544456334	1.0	0.11213149951103608	6.945728858069243	1.0	0.14003936509277906	1.1940983544456334	1.0	0.11213149951103608	6.945728858069243	1.0	0.14003936509277906	1.1940983544456334	1.0	0.11213149951103608	6.945728858069243	4.431672459517657	0.22580602183150678	6.604864485770181E-4	0.3061099121221769	0.21995564352008118	0.20101756880920982	0.272916875548532	
14630000	-61579.67337708091	-61653.73077812854	74.05740104763613	-19589.616033993552	0.8774332492259921	1.6351214791649058	1.5223431084814316	0.11277837068347432	0	3	5	0	0	-20341.99220041429	0.43143197402827865	1.3662038650170145	1.1577440235253809	0.20845984149163344	0	4	7	0	0	-21722.122543720703	0.9775335019698146	6.367475375470589	3.8265265401319475	2.5409488353386407	0	26	52	1	0	1.0	0.16885660242434467	1.9962024900678939	1.0	0.02123362698493522	6.631255283538988	1.0	0.16885660242434467	1.9962024900678939	1.0	0.02123362698493522	6.631255283538988	1.0	0.16885660242434467	1.9962024900678939	1.0	0.02123362698493522	6.631255283538988	4.431672459517657	0.22580602183150678	7.455628324803527E-4	0.3068350968925629	0.2249557135759105	0.20029238403882382	0.2679168054927027	
14635000	-61591.84683028525	-61649.25448082585	57.407650540605054	-19587.420399402323	0.8328511193573503	1.4640830270027827	1.2901910976843394	0.1738919293184434	0	3	5	0	0	-20338.27577660329	0.5018724383578439	1.4537841213152911	1.0410128691190974	0.4127712521961935	0	4	7	0	0	-21723.55830482024	0.941132830523359	6.779404780594751	4.102477260939457	2.676927519655294	0	26	52	1	0	1.0	0.2037233034098052	3.307289209617053	1.0	0.15686732942384224	7.883931283665272	1.0	0.2037233034098052	3.307289209617053	1.0	0.15686732942384224	7.883931283665272	1.0	0.2037233034098052	3.307289209617053	1.0	0.15686732942384224	7.883931283665272	6.767200085160445	0.22580602183150678	6.371715665986111E-4	0.3068350968925629	0.2234502925821254	0.20029238403882382	0.2694222264864878	
14640000	-61612.460013030715	-61656.55424468302	44.09423165230675	-19587.55988106657	1.005455353212159	1.7197784024948597	1.4452892085332922	0.27448919396156723	0	3	5	0	0	-20340.76393179419	0.5855211829589885	2.1430428266395753	1.0527080596707137	1.0903347669688617	0	4	7	0	0	-21728.230431822263	0.9676281620117918	7.305591501981757	4.143580894400498	3.1620106075812595	1	27	52	1	0	1.0	0.23316929238867784	6.863703921018004	1.0	0.06293055424286897	5.443726182716016	1.0	0.23316929238867784	6.863703921018004	1.0	0.06293055424286897	5.443726182716016	1.0	0.23316929238867784	6.863703921018004	1.0	0.06293055424286897	5.443726182716016	6.774973113270663	0.22580602183150678	5.511376244340357E-4	0.3068350968925629	0.2234502925821254	0.20029238403882382	0.2694222264864878	
14645000	-61615.58153136599	-61641.69680146375	26.11527009775945	-19591.05233849231	0.9441103648782597	1.8307758424362905	1.423670173603713	0.4071056688325779	0	3	5	0	0	-20339.09650770281	0.7518207531361184	1.9881517559024724	1.7744642008863765	0.2136875550160957	2	6	7	0	0	-21711.54795526863	1.0040653011329603	7.648828059029908	4.961131631299964	2.6876964277299447	1	24	49	4	0	1.0	0.2318514380868428	1.109231521580157	1.0	0.2552802840486678	7.685559203019387	1.0	0.2318514380868428	1.109231521580157	1.0	0.2552802840486678	7.685559203019387	1.0	0.2318514380868428	1.109231521580157	1.0	0.2552802840486678	7.685559203019387	3.6944358677872335	0.22580602183150678	6.188153879874089E-4	0.3068350968925629	0.2234502925821254	0.20029238403882382	0.2694222264864878	
14650000	-61624.14158409706	-61639.30024647121	15.15866237415505	-19587.72156261177	0.7996051584140889	1.3583620521606912	1.131880766407754	0.2264812857529372	0	3	5	0	0	-20338.014255380764	0.5106237602176522	1.6671402654897782	1.4452325318406947	0.22190773364908364	0	4	7	0	0	-21713.56442847868	0.9282208717478977	8.15040904683993	4.862128162139338	3.288280884700592	2	25	49	4	0	1.0	0.34609922924878933	1.0154837295649843	1.0	0.31911166368236205	4.767183113828451	1.0	0.34609922924878933	1.0154837295649843	1.0	0.31911166368236205	4.767183113828451	1.0	0.34609922924878933	1.0154837295649843	1.0	0.31911166368236205	4.767183113828451	4.0646930949516715	0.22580602183150678	6.54506681863993E-4	0.3068350968925629	0.2234502925821254	0.20029238403882382	0.2694222264864878	
14655000	-61709.51391324908	-61653.14295011986	-56.370963129222346	-19591.97852978558	1.3611694471532905	3.2452824867046477	0.9502937559969455	2.2949887307077015	7	4	0	5	1	-20335.59673651149	1.1561406792330107	3.3832443940019505	1.020833650955979	2.362410743045972	8	4	0	7	1	-21725.567683822792	1.3042694602441802	14.924533949384966	4.708189532325041	10.216344417059924	30	10	7	46	1	1.0	3.8889643803976464	0.9226140667410925	1.0	5.3750205214469045	1.1551133228211066	1.0	3.8889643803976464	0.9226140667410925	1.0	5.3750205214469045	1.1551133228211066	1.0	3.8889643803976464	0.9226140667410925	1.0	5.3750205214469045	1.1551133228211066	4.185887594405342	0.8235058467898102	2.758402245441369E-4	0.3091466998674105	0.22245703468309858	0.20211147897419823	0.26628478647529275	
14660000	-61645.848515367565	-61645.570015659556	-0.2784997080098872	-19590.11311468857	1.0739000003282002	2.0659487657236237	1.549075316200956	0.5168734495226681	0	3	5	0	0	-20338.258536638365	0.6551836696296863	2.233532243747576	1.6619132372454017	0.5716190065021747	0	4	7	0	0	-21717.19836433262	0.9532672405359566	8.746458648255041	5.82940927653583	2.917049371719212	0	23	49	4	0	1.0	0.3763262736725477	1.462723359736839	1.0	0.23838493661669036	5.283457381900107	1.0	0.3763262736725477	1.462723359736839	1.0	0.23838493661669036	5.283457381900107	1.0	0.3763262736725477	1.462723359736839	1.0	0.23838493661669036	5.283457381900107	4.0646930949516715	1.332266592480411	5.692867233172351E-4	0.3068350968925629	0.2234502925821254	0.20029238403882382	0.2694222264864878	
14665000	-61650.92112194622	-61645.321561758596	-5.599560187624155	-19588.284850050426	1.06788289953801	2.293856162625667	2.1925651304544376	0.101291032171229	0	3	5	0	0	-20340.272800985127	0.4923006571833617	1.7772904554961932	1.5177228432092873	0.259567612286906	0	4	7	0	0	-21716.763910723042	1.0441367406140187	10.271237800949706	6.753994791355161	3.517243009594543	0	26	52	1	0	1.0	0.571167610171513	2.845318841745214	1.0	0.20315794870979667	6.205927793752154	1.0	0.571167610171513	2.845318841745214	1.0	0.20315794870979667	6.205927793752154	1.0	0.571167610171513	2.845318841745214	1.0	0.20315794870979667	6.205927793752154	2.9514275348441634	2.6028812254522515	3.930212358623353E-4	0.3143123763713929	0.2210969991120048	0.2004679739060899	0.26412265061051243	
14670000	-61649.66649466787	-61644.85999938147	-4.806495286402098	-19588.642662631202	0.8931505411040879	1.5759495195409632	1.2495873803410755	0.32636213919988755	2	5	5	0	0	-20337.906260505166	0.5767781705232605	1.9010929394041278	1.0859189269084848	0.8151740124956433	0	4	7	0	0	-21718.311076245107	1.059195452023541	10.15099911175575	6.6802523198210135	3.4707467919347397	2	28	52	1	0	1.0	0.4787845081103221	3.0109231627857045	1.0	0.3284649673757795	6.216608360356155	1.0	0.4787845081103221	3.0109231627857045	1.0	0.3284649673757795	6.216608360356155	1.0	0.4787845081103221	3.0109231627857045	1.0	0.3284649673757795	6.216608360356155	4.2519251246275465	1.332266592480411	5.174878429438912E-4	0.3068350968925629	0.2234502925821254	0.20029238403882382	0.2694222264864878	
14675000	-61661.659294331424	-61649.44639822195	-12.212896109473444	-19590.26154536091	1.1784654534136667	2.179469295928309	1.9904261286718057	0.189043167256504	0	3	5	0	0	-20339.391940259477	0.5315943647120961	1.8640620135232084	0.9197945661652545	0.9442674473579541	0	3	6	1	0	-21719.792912601566	1.0718234050116664	10.272963386000779	7.073708810846748	3.19925457515403	0	26	52	1	0	1.0	0.5884103432517251	2.0312756483572385	1.0	0.048218699210092225	5.467797710429931	1.0	0.5884103432517251	2.0312756483572385	1.0	0.048218699210092225	5.467797710429931	1.0	0.5884103432517251	2.0312756483572385	1.0	0.048218699210092225	5.467797710429931	5.77564143056909	2.6028812254522515	4.7765012608496965E-4	0.3143123763713929	0.2210969991120048	0.2004679739060899	0.26412265061051243	
14680000	-61630.771393350384	-61643.60953423544	12.838140885051999	-19586.68624088088	1.0485483848070054	1.840643985276337	1.7253065809639394	0.11533740431239778	0	3	5	0	0	-20335.16157393068	0.4722137635986267	1.4376566345966741	1.176165949554417	0.2614906850422576	0	4	7	0	0	-21721.761719423874	1.0708757188733828	9.379023727671111	6.0402094960484805	3.3388142316226332	1	26	51	2	0	1.0	0.3876696012539102	2.6322586453263455	1.0	0.11452743946868026	7.370358458528295	1.0	0.3876696012539102	2.6322586453263455	1.0	0.11452743946868026	7.370358458528295	1.0	0.3876696012539102	2.6322586453263455	1.0	0.11452743946868026	7.370358458528295	4.84621402645949	0.7027198909331898	5.080962709340598E-4	0.3068350968925629	0.22254590393370852	0.2048909466668816	0.2657280525068469	
14685000	-61664.67698720975	-61643.04492038326	-21.632066826489343	-19587.836291103922	0.9717259817652385	2.314822908409841	2.0764220874616806	0.23840082094816029	0	3	5	0	0	-20340.656655385425	0.9617955529200217	2.918890906771641	2.3523596511969025	0.5665312555747383	0	4	7	0	0	-21714.55197389392	1.0799682676985038	10.446118151247429	6.684014349300646	3.762103801946784	1	24	49	4	0	1.0	0.5005492273558652	1.4356305254314747	1.0	0.08962561843103384	6.283865811046019	1.0	0.5005492273558652	1.4356305254314747	1.0	0.08962561843103384	6.283865811046019	1.0	0.5005492273558652	1.4356305254314747	1.0	0.08962561843103384	6.283865811046019	3.549101710784367	1.3796500196152508	4.4120351132150156E-4	0.31158661940513216	0.2210969991120048	0.2004679739060899	0.2668484075767732	
14690000	-61647.10990578317	-61648.72884290136	1.618937118193159	-19587.150788150306	0.9741585231744676	1.6189096683929556	1.4529418751217418	0.16596779327121358	0	3	5	0	0	-20342.06125849754	0.6532892050689477	2.2936555731424346	1.431096830296532	0.8625587428459027	0	4	7	0	0	-21719.51679625351	1.031902124060464	10.063450822563595	7.002290351573809	3.061160470989784	0	27	53	0	0	1.0	0.357599563829527	3.3392826072202606	1.0	0.11842616222517663	7.1058014616943765	1.0	0.357599563829527	3.3392826072202606	1.0	0.11842616222517663	7.1058014616943765	1.0	0.357599563829527	3.3392826072202606	1.0	0.11842616222517663	7.1058014616943765	4.84621402645949	0.8540316972421161	4.7973356997105504E-4	0.3068350968925629	0.22254590393370852	0.2048909466668816	0.2657280525068469	
14695000	-61657.33608494115	-61644.18429792751	-13.151787013634879	-19587.961790479116	0.9091102398205521	1.893594179018591	1.7221032645850318	0.17149091443355932	0	3	5	0	0	-20340.500475325305	0.5425734427458758	2.0703269258128154	1.3483616888697125	0.7219652369431027	0	4	7	0	0	-21715.72203212309	1.0131352178829054	10.538407836436415	6.843924099808898	3.6944837366275145	1	27	52	1	0	1.0	0.5458539428017604	2.094226612019755	1.0	0.23484864839597838	7.334604099898749	1.0	0.5458539428017604	2.094226612019755	1.0	0.23484864839597838	7.334604099898749	1.0	0.5458539428017604	2.094226612019755	1.0	0.23484864839597838	7.334604099898749	4.84621402645949	0.8540316972421161	5.071158672287137E-4	0.30693944437017473	0.22304009092250243	0.2048909466668816	0.26512951804044116	
14700000	-61664.93613736905	-61652.8269230499	-12.109214319149308	-19590.697955112384	1.1233626581934881	2.576426658875361	2.4644978802571815	0.11192877861817878	0	3	5	0	0	-20338.712873400535	0.667502992982574	2.3999646393365333	1.9923235124946659	0.4076411268418674	0	4	7	0	0	-21723.416094536988	1.1048525725959812	10.182922612726024	6.879270752643932	3.303651860082091	1	24	49	4	0	1.0	0.41059158753576885	1.2995138367016859	1.0	0.11867467767894309	6.169039959512723	1.0	0.41059158753576885	1.2995138367016859	1.0	0.11867467767894309	6.169039959512723	1.0	0.41059158753576885	1.2995138367016859	1.0	0.11867467767894309	6.169039959512723	3.463993279656599	1.7097084681568362	4.27836289969463E-4	0.31158661940513216	0.2210969991120048	0.19911095471161805	0.2682054267712451	
14705000	-61665.14291265528	-61638.66638138726	-26.476531268026218	-19586.504043889352	0.8288568906239236	1.474297663753802	0.32400040564114174	1.1502972581126598	3	0	0	5	1	-20339.185261609553	0.8626236959367966	2.648562348242256	0.2325231167443102	2.4160392314979457	5	1	0	7	1	-21712.97707588836	1.2711852229628282	11.649975203332913	2.960742230089895	8.689232973243017	30	4	1	52	1	1.0	9.124675405061156	0.8887689656402192	1.0	7.505775356389809	0.6024650313635738	1.0	9.124675405061156	0.8887689656402192	1.0	7.505775356389809	0.6024650313635738	1.0	9.124675405061156	0.8887689656402192	1.0	7.505775356389809	0.6024650313635738	4.508048337375428	0.1844476787519399	4.786988227557776E-4	0.31012176326488455	0.22313435854563615	0.20045909171418663	0.26628478647529275	
14710000	-61656.0002941705	-61641.80329670458	-14.196997465924495	-19589.442300894312	1.1884449344695487	2.3139545897672376	0.2298003827391769	2.0841542070280603	4	1	0	5	1	-20336.692684992802	0.622449768079399	2.2371916262845595	0.6482082267295577	1.5889833995550018	4	0	0	7	1	-21715.668310817466	1.4493299823652943	12.056899869858546	3.3822801364341086	8.674619733424436	31	5	1	52	1	1.0	2.4860457341503284	0.6467951775190792	1.0	7.537314777295933	0.5258039723885122	1.0	2.4860457341503284	0.6467951775190792	1.0	7.537314777295933	0.5258039723885122	1.0	2.4860457341503284	0.6467951775190792	1.0	7.537314777295933	0.5258039723885122	3.5705094087158566	0.1844476787519399	3.7877229791003587E-4	0.31012176326488455	0.22313435854563615	0.20045909171418663	0.26628478647529275	
14715000	-61658.76396217148	-61649.347112853255	-9.416849318220493	-19586.88130007408	0.8930310485932749	1.627800626262986	1.430276554929065	0.1975240713339208	0	3	5	0	0	-20344.737297385574	0.5614799429168001	2.170953582837826	1.515361186377399	0.6555923964604273	2	6	7	0	0	-21717.728515393603	1.0392734289342365	10.322525683972385	7.448406153876522	2.874119530095866	2	27	51	2	0	1.0	0.5666097263578719	1.5196595312386538	1.0	0.3821630523850114	8.414982936154404	1.0	0.5666097263578719	1.5196595312386538	1.0	0.3821630523850114	8.414982936154404	1.0	0.5666097263578719	1.5196595312386538	1.0	0.3821630523850114	8.414982936154404	4.84621402645949	1.5207234941909515	4.886612216677899E-4	0.3115656032101794	0.22124336065398167	0.20026478782687696	0.2669262483089619	
14720000	-61656.18596699829	-61641.67398076046	-14.511986237827276	-19586.373212565097	0.9662017828097699	1.924155051484565	1.6553848980012311	0.26877015348333344	0	3	5	0	0	-20338.03491803067	0.46880958640326326	1.7199765844914425	1.2228802464421744	0.49709633804926767	0	4	7	0	0	-21717.265850164695	1.049540762759033	10.662289799813397	6.257987608415529	4.4043021913978695	5	30	51	2	0	1.0	0.49106464736931627	2.1240092870543155	1.0	0.8134695643108686	8.374047384039747	1.0	0.49106464736931627	2.1240092870543155	1.0	0.8134695643108686	8.374047384039747	1.0	0.49106464736931627	2.1240092870543155	1.0	0.8134695643108686	8.374047384039747	4.84621402645949	1.6720159824638003	4.5912317635156093E-4	0.3115656032101794	0.22124336065398167	0.20026478782687696	0.2669262483089619	
14725000	-61664.054253447815	-61647.70844153495	-16.345811912865155	-19588.287265553816	0.9427052344241031	1.845022789701458	1.3818045986927572	0.46321819100870093	1	4	5	0	0	-20340.984330791962	0.552862630237071	1.7005223867002814	1.4584097194875214	0.2421126672127601	0	4	7	0	0	-21718.436845189175	0.9662246522206731	9.902819867044503	6.789736541416796	3.113083325627707	2	25	49	4	0	1.0	0.4353137313012989	2.0038781276559243	1.0	0.20689649920266115	5.539900819647872	1.0	0.4353137313012989	2.0038781276559243	1.0	0.20689649920266115	5.539900819647872	1.0	0.4353137313012989	2.0038781276559243	1.0	0.20689649920266115	5.539900819647872	5.3870784025324	2.4661664049197576	5.220899745043467E-4	0.31158661940513216	0.2210969991120048	0.20305412342749318	0.26426225805536996	
14730000	-61658.08224151621	-61641.52340230871	-16.55883920750197	-19588.13174063047	0.8769583998481852	1.5310993697367241	0.8597151823434971	0.6713841873932271	0	2	4	1	0	-20338.23832362096	0.5973900325886145	2.1539106318282752	1.5522366987474618	0.6016739330808134	1	4	6	1	0	-21715.153338057276	0.9603283726830985	9.164297380142235	6.193924978819233	2.9703724013230035	2	23	47	6	0	1.0	0.4190806345691044	1.1533833619272962	1.0	0.4267539939564528	6.861064350185286	1.0	0.4190806345691044	1.1533833619272962	1.0	0.4267539939564528	6.861064350185286	1.0	0.4190806345691044	1.1533833619272962	1.0	0.4267539939564528	6.861064350185286	4.203633690050446	0.6438169285990435	5.179070457321109E-4	0.31158661940513216	0.2210969991120048	0.20305412342749318	0.26426225805536996	
14735000	-61640.83757257941	-61650.75597621888	9.918403639473869	-19592.244199012363	0.8899855952221137	1.5878620874768337	1.3491347636674011	0.23872732380943262	0	3	5	0	0	-20341.31665696612	0.525805146562179	1.8524869433725095	1.3296136634710287	0.5228732799014808	0	4	7	0	0	-21717.1951202404	1.000236012820223	8.863043235475079	6.3412354816139525	2.521807753861123	4	29	51	2	0	1.0	0.41739764220260295	1.4026004189017005	1.0	0.47136189382534127	8.573903945912646	1.0	0.41739764220260295	1.4026004189017005	1.0	0.47136189382534127	8.573903945912646	1.0	0.41739764220260295	1.4026004189017005	1.0	0.47136189382534127	8.573903945912646	4.203633690050446	0.6438169285990435	6.306406492629123E-4	0.31158661940513216	0.2210969991120048	0.20305412342749318	0.26426225805536996	
14740000	-61625.04202087001	-61641.36451994143	16.322499071424843	-19588.378834436484	1.0138704736874704	2.0563494264717237	1.8442365969349397	0.21211282953678412	1	4	5	0	0	-20338.626999569733	0.45811705566596617	1.4936465986707277	0.9802109430460313	0.5134356556246964	2	6	7	0	0	-21714.358685935214	1.0851037839490456	9.161570246963288	6.387742815714532	2.773827431248755	3	30	53	0	0	1.0	0.48211905251001635	2.2433555822262177	1.0	0.47042860213871246	7.717059578488564	1.0	0.48211905251001635	2.2433555822262177	1.0	0.47042860213871246	7.717059578488564	1.0	0.48211905251001635	2.2433555822262177	1.0	0.47042860213871246	7.717059578488564	2.905226491571208	2.2802802280598478	4.597137576163781E-4	0.31158661940513216	0.2210969991120048	0.20305412342749318	0.26426225805536996	
14745000	-61639.26421432533	-61640.820277262144	1.5560629368095649	-19587.156342941165	0.8587157247241416	1.360786760590087	1.014499582068005	0.346287178522082	0	3	5	0	0	-20338.645253003422	0.5391652510781343	2.1045698651346125	1.5070155598065698	0.5975543053280427	0	4	7	0	0	-21715.01868131756	0.90421418749069	8.970284087761996	6.398743235132551	2.5715408526294494	2	29	53	0	0	1.0	0.5812170283010355	5.468501556616062	1.0	0.5312962218291684	11.261883253173517	1.0	0.5812170283010355	5.468501556616062	1.0	0.5312962218291684	11.261883253173517	1.0	0.5812170283010355	5.468501556616062	1.0	0.5312962218291684	11.261883253173517	6.752348777203509	0.24556902497370994	5.533555682243816E-4	0.31158661940513216	0.2210969991120048	0.20305412342749318	0.26426225805536996	
14750000	-61638.92535465126	-61646.88525589154	7.959901240277485	-19588.148018727577	0.8330815733519847	1.7224999289194785	0.4695742225001848	1.2529257064192938	5	3	1	4	1	-20339.608135427	0.644498929323547	2.201984083561444	0.8411731834563145	1.3608109001051296	6	3	1	6	1	-21719.129101736962	1.7261120206899625	11.99223277293765	4.520179267488686	7.472053505448968	40	23	10	43	1	1.0	1.0117753086831456	0.5020254304913793	1.0	6.790862666310791	2.2847998245669294	1.0	1.0117753086831456	0.5020254304913793	1.0	6.790862666310791	2.2847998245669294	1.0	1.0117753086831456	0.5020254304913793	1.0	6.790862666310791	2.2847998245669294	5.150672757090763	0.015361567136899047	4.176196272508126E-4	0.30566740510007995	0.22313435854563615	0.2049134498789912	0.26628478647529275	
